customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST005424,Female,1,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer,53.52,646.81,0
CUST005425,Female,0,Yes,No,20,No,No,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Bank transfer,82.85,1705.74,0
CUST005426,Female,0,No,Yes,23,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card,89.87,2028.98,0
CUST005427,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,93.85,319.47,0
CUST005428,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Credit card,77.39,742.2,0
CUST005429,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,122.99,3873.92,1
CUST005430,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.44,0.0,1
CUST005431,Female,0,No,Yes,19,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No,One year,Yes,Electronic check,40.03,877.31,1
CUST005432,Female,1,No,No,46,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,78.91,3583.25,0
CUST005433,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,48.36,1284.83,0
CUST005434,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,47.32,2646.46,0
CUST005435,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,One year,Yes,Credit card,20.53,665.14,1
CUST005436,Female,1,No,No,58,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card,61.55,3678.38,0
CUST005437,Female,1,No,Yes,31,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,18.0,466.92,0
CUST005438,Male,0,No,Yes,44,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,77.4,3382.67,0
CUST005439,Female,0,No,No,60,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,Yes,Electronic check,83.7,5023.06,0
CUST005440,Female,1,No,No,69,Yes,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,97.76,6729.7,0
CUST005441,Female,0,No,No,47,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,68.23,3042.91,0
CUST005442,Male,0,No,No,27,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,71.66,1893.16,0
CUST005443,Male,1,No,Yes,43,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,Yes,One year,No,Mailed check,120.31,5218.69,0
CUST005444,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,80.52,390.24,0
CUST005445,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,Yes,Bank transfer,65.17,4047.06,0
CUST005446,Male,0,Yes,No,66,No,No,No,Yes,No,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,36.49,2320.67,0
CUST005447,Male,0,No,No,37,Yes,No phone service,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,71.54,2631.21,0
CUST005448,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,One year,Yes,Credit card,79.16,4355.4,0
CUST005449,Female,0,No,No,17,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,65.11,1176.06,0
CUST005450,Male,0,No,No,20,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,53.28,1066.66,0
CUST005451,Female,1,Yes,No,8,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,87.89,671.27,0
CUST005452,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,48.98,503.36,1
CUST005453,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,44.9,2664.73,1
CUST005454,Male,0,No,No,66,No,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,Yes,Electronic check,50.89,3338.53,0
CUST005455,Female,0,No,No,8,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer,69.72,571.32,0
CUST005456,Female,0,Yes,Yes,11,Yes,No phone service,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,42.31,504.4,1
CUST005457,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Two year,No,Bank transfer,25.84,672.15,0
CUST005458,Male,0,No,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card,134.16,1048.77,1
CUST005459,Male,1,Yes,No,6,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,Two year,No,Bank transfer,109.3,616.06,0
CUST005460,Female,1,Yes,No,46,Yes,No phone service,No,No,No,Yes,No,No,No,One year,No,Electronic check,90.87,4209.89,0
CUST005461,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,56.0,376.73,1
CUST005462,Male,0,No,No,69,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer,85.89,5938.84,0
CUST005463,Female,0,No,No,59,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,77.73,4640.29,1
CUST005464,Male,0,No,Yes,43,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,33.68,1471.49,0
CUST005465,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer,78.94,604.12,1
CUST005466,Female,0,No,Yes,64,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.33,3164.64,1
CUST005467,Male,0,No,No,46,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,71.96,3243.35,1
CUST005468,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.94,1777.5,1
CUST005469,Female,0,No,Yes,23,Yes,No,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,No,Electronic check,20.14,536.86,0
CUST005470,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Two year,No,Electronic check,118.01,1996.86,0
CUST005471,Female,1,Yes,Yes,12,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,87.6,1003.02,0
CUST005472,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer,93.75,0.0,1
CUST005473,Male,0,Yes,No,55,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,40.55,2313.77,0
CUST005474,Male,0,Yes,No,50,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,87.19,4298.65,0
CUST005475,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Two year,Yes,Electronic check,92.97,5253.02,0
CUST005476,Male,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card,69.16,0.0,1
CUST005477,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,39.38,97.19,1
CUST005478,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,90.49,1954.86,0
CUST005479,Male,0,No,Yes,4,No,No,DSL,No,No,No internet service,No,Yes,Yes,One year,Yes,Credit card,98.04,357.24,1
CUST005480,Male,1,Yes,No,28,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,65.46,1759.46,0
CUST005481,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,18.0,212.54,0
CUST005482,Female,0,Yes,No,47,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,One year,Yes,Bank transfer,100.65,4698.84,0
CUST005483,Male,0,Yes,No,17,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,62.6,1195.52,0
CUST005484,Female,1,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,75.05,640.63,0
CUST005485,Male,1,Yes,No,36,No,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,37.15,1336.06,0
CUST005486,Female,1,Yes,No,65,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.9,5478.43,1
CUST005487,Male,0,Yes,No,5,Yes,No,No,No,No,No,Yes,Yes,No,One year,Yes,Credit card,18.0,191.39,1
CUST005488,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.29,1285.44,1
CUST005489,Female,0,No,No,9,No,No,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Mailed check,63.84,597.79,0
CUST005490,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,48.09,1090.85,1
CUST005491,Male,1,Yes,No,44,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,96.84,4211.35,0
CUST005492,Male,0,Yes,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,95.74,6179.63,0
CUST005493,Female,0,No,No,57,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,51.07,2940.63,1
CUST005494,Male,1,No,No,2,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,69.96,136.75,1
CUST005495,Male,0,No,No,5,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No,One year,No,Credit card,78.95,426.86,0
CUST005496,Male,0,Yes,No,62,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No,One year,No,Electronic check,102.13,6332.06,0
CUST005497,Male,0,Yes,No,58,Yes,No,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,58.14,3398.78,0
CUST005498,Male,0,Yes,No,10,No,Yes,DSL,No,No,No,No,No,No internet service,One year,Yes,Bank transfer,128.98,1254.33,0
CUST005499,Female,0,No,No,71,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,80.25,5800.61,1
CUST005500,Male,0,Yes,No,63,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,83.76,5270.01,0
CUST005501,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,93.66,524.13,1
CUST005502,Male,0,No,No,52,Yes,No,No,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card,115.38,5965.1,0
CUST005503,Female,0,No,No,48,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,126.34,6053.04,1
CUST005504,Female,0,Yes,Yes,21,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No internet service,Two year,Yes,Electronic check,68.83,1515.74,0
CUST005505,Male,1,No,Yes,68,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No,Two year,Yes,Electronic check,55.36,3742.58,0
CUST005506,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,73.2,1046.72,1
CUST005507,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,60.37,778.48,0
CUST005508,Male,0,No,No,50,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card,70.27,3477.08,1
CUST005509,Male,1,Yes,Yes,52,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,71.45,3724.41,1
CUST005510,Male,0,No,Yes,32,No,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,108.1,3501.06,0
CUST005511,Female,0,Yes,No,0,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,One year,Yes,Mailed check,65.31,0.0,1
CUST005512,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,94.1,1508.65,0
CUST005513,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,67.58,2464.29,1
CUST005514,Female,0,Yes,Yes,41,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,53.19,2213.49,0
CUST005515,Female,0,No,No,61,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,No,Bank transfer,48.65,2915.22,0
CUST005516,Male,1,Yes,No,15,Yes,Yes,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer,99.35,1465.65,1
CUST005517,Male,0,No,No,28,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,One year,No,Mailed check,28.94,730.97,0
CUST005518,Female,0,No,No,41,Yes,No,No,No,No,No,No,Yes,No internet service,Month-to-month,No,Credit card,41.1,1707.45,0
CUST005519,Male,1,Yes,No,65,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,75.65,4931.67,0
CUST005520,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,One year,No,Electronic check,130.89,5975.8,1
CUST005521,Female,0,No,No,38,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,26.5,923.74,1
CUST005522,Female,1,No,Yes,19,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,97.55,1945.01,1
CUST005523,Male,1,Yes,No,68,No,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,107.65,7308.93,1
CUST005524,Male,0,No,No,30,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,No,Credit card,40.46,1196.85,1
CUST005525,Male,0,No,Yes,63,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,82.77,5171.16,0
CUST005526,Male,0,Yes,Yes,52,Yes,No,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,55.71,2905.25,0
CUST005527,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,71.6,0.0,0
CUST005528,Female,0,No,No,51,Yes,Yes,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,Yes,Bank transfer,70.12,3489.64,0
CUST005529,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,128.84,6100.05,0
CUST005530,Male,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,75.96,2899.41,0
CUST005531,Male,0,Yes,No,20,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer,68.26,1410.88,1
CUST005532,Male,1,No,Yes,53,Yes,No phone service,No,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,60.53,3299.35,1
CUST005533,Female,0,No,No,50,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer,34.22,1815.52,0
CUST005534,Female,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,70.32,1241.19,0
CUST005535,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,70.8,597.32,0
CUST005536,Female,0,No,Yes,70,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card,57.22,3979.39,0
CUST005537,Female,0,Yes,No,58,No,No,DSL,No internet service,No,No internet service,No,No,No,Two year,No,Mailed check,127.36,7499.05,0
CUST005538,Male,0,No,Yes,36,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,49.96,1847.14,0
CUST005539,Female,0,No,No,2,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,109.82,200.52,1
CUST005540,Female,0,No,No,34,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,100.63,3387.01,0
CUST005541,Female,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.77,5712.93,0
CUST005542,Male,0,Yes,No,51,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,43.18,2108.28,0
CUST005543,Female,0,No,Yes,45,Yes,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card,65.93,2891.59,0
CUST005544,Female,0,Yes,No,16,Yes,No,DSL,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,104.75,1630.08,0
CUST005545,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,110.2,2717.68,1
CUST005546,Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,41.85,2962.5,0
CUST005547,Female,0,Yes,No,23,Yes,No,No,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,43.02,978.11,0
CUST005548,Female,1,No,Yes,22,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,83.51,1796.21,0
CUST005549,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,95.62,319.4,1
CUST005550,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,49.32,1136.27,0
CUST005551,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,68.28,1943.11,1
CUST005552,Female,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer,75.06,2744.05,0
CUST005553,Female,0,No,Yes,33,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No internet service,One year,No,Electronic check,64.45,2153.5,0
CUST005554,Female,0,Yes,No,24,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,99.16,2527.13,1
CUST005555,Female,1,No,No,44,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,38.6,1669.01,0
CUST005556,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,One year,Yes,Bank transfer,119.57,5139.91,1
CUST005557,Female,0,No,No,47,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,44.93,2155.72,0
CUST005558,Male,1,No,No,57,Yes,No phone service,DSL,No internet service,No internet service,No,No,No internet service,No,One year,Yes,Credit card,43.09,2456.83,0
CUST005559,Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,92.0,846.69,1
CUST005560,Male,1,No,No,30,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,81.36,2577.86,0
CUST005561,Male,0,Yes,No,58,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,55.03,3254.87,0
CUST005562,Female,0,No,No,63,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,63.65,4035.41,1
CUST005563,Male,0,Yes,No,15,Yes,No,No,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,73.56,1075.79,1
CUST005564,Female,1,No,Yes,57,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Two year,Yes,Bank transfer,31.26,1806.23,0
CUST005565,Female,0,Yes,No,67,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No,Two year,Yes,Electronic check,76.93,5229.47,0
CUST005566,Male,1,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,70.2,2603.72,0
CUST005567,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,One year,No,Bank transfer,110.63,5758.08,1
CUST005568,Male,1,No,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,49.39,1824.97,1
CUST005569,Male,1,No,No,31,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,106.72,3380.37,0
CUST005570,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,27.84,215.1,0
CUST005571,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,108.9,6020.98,1
CUST005572,Female,1,Yes,No,38,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card,109.25,4122.08,0
CUST005573,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card,92.73,678.99,0
CUST005574,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,One year,No,Credit card,41.84,2406.73,1
CUST005575,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,97.57,1140.15,1
CUST005576,Male,1,Yes,Yes,50,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,105.36,5367.59,0
CUST005577,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,74.91,1013.7,0
CUST005578,Female,1,No,No,16,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card,117.89,1874.69,1
CUST005579,Male,0,Yes,Yes,4,Yes,Yes,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,93.07,346.04,1
CUST005580,Female,0,Yes,No,1,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,One year,Yes,Electronic check,73.1,12.59,1
CUST005581,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer,95.67,212.56,0
CUST005582,Female,1,Yes,No,37,Yes,No,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,112.98,4136.03,0
CUST005583,Female,0,No,No,41,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Mailed check,99.35,4218.76,0
CUST005584,Male,0,No,Yes,5,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No,One year,No,Mailed check,93.56,528.06,0
CUST005585,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,60.17,1936.92,0
CUST005586,Female,0,No,No,18,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,75.68,1263.45,1
CUST005587,Male,0,No,No,11,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,130.26,1538.06,0
CUST005588,Male,0,No,No,52,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,21.68,1133.93,0
CUST005589,Female,1,No,No,18,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Two year,Yes,Credit card,93.28,1651.88,0
CUST005590,Female,0,No,No,60,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,40.57,2335.73,0
CUST005591,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,87.85,2583.47,1
CUST005592,Female,0,Yes,Yes,61,Yes,No phone service,No,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Credit card,71.27,4358.76,0
CUST005593,Female,0,No,No,13,Yes,Yes,DSL,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card,68.96,829.46,0
CUST005594,Male,1,No,Yes,47,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,Two year,Yes,Mailed check,95.21,4512.8,0
CUST005595,Female,0,Yes,No,18,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer,65.49,1202.9,0
CUST005596,Female,0,No,No,18,Yes,No phone service,DSL,Yes,No,No,No,Yes,No internet service,Two year,Yes,Credit card,62.36,1057.71,0
